leaguegoals	isamongtopscorers	yellows	isamongtopscorersinteam	jerseynumber	position	artificialkey	teamid	leaguegoalsprevmatch	injury	leagueappearances	istopscorer	leaguegoalsprevthreematches	playerid	form	reds
0	0	0	0	13	28	2199	15048	0	0	0	0	0	52679	3	0
0	0	0	0	1	0	2200	80	0	0	0	0	0	53110	3	0
0	0	0	0	1	0	2201	1359	0	0	0	0	0	53110	3	0
0	0	0	0	25	28	2202	224	0	0	0	0	0	53651	0	0
0	0	0	0	6	4	2203	1806	0	0	0	0	0	53914	0	0
0	0	0	0	11	29	2204	114815	0	0	0	0	0	54050	3	0
0	0	0	0	54	28	2205	100634	0	0	0	0	0	60418	0	0
0	0	0	0	4	26	2206	112001	0	0	0	0	0	60418	0	0
0	0	0	0	4	28	2207	114521	0	0	0	0	0	82053	0	0
0	0	0	0	9	3	2208	114521	0	0	0	0	0	82069	0	0
0	0	0	0	3	28	2209	114521	0	0	0	0	0	82089	0	0
0	0	0	0	19	11	2210	114521	0	0	0	0	0	82097	0	0
0	0	0	0	8	28	2211	114521	0	0	0	0	0	82103	0	0
0	0	0	0	6	6	2212	114521	0	0	0	0	0	82163	0	0
0	0	0	0	17	28	2213	114521	0	0	0	0	0	82186	0	0
0	0	0	0	12	28	2214	1925	0	0	0	0	0	82258	0	0
0	0	0	0	5	12	2215	110955	0	0	0	0	0	82259	0	0
0	0	0	0	29	29	2216	1925	0	0	0	0	0	84000	0	0
0	0	0	0	1	29	2217	116369	0	0	0	0	0	84033	0	0
0	0	0	0	16	29	2218	9	0	0	0	0	0	84064	0	0
0	0	0	0	5	28	2219	116374	0	0	0	0	0	84068	0	0
0	0	0	0	13	29	2220	116374	0	0	0	0	0	84102	0	0
0	0	0	0	5	28	2221	682	0	0	0	0	0	84103	0	0
0	0	0	0	18	25	2222	113297	0	0	0	0	0	84117	0	0
0	0	0	0	13	29	2223	234	0	0	0	0	0	84162	0	0
0	0	0	0	6	28	2224	116369	0	0	0	0	0	84163	0	0
0	0	0	0	37	29	2225	9	0	0	0	0	0	84164	0	0
0	0	0	0	55	25	2226	1815	0	0	0	0	0	88048	0	0
0	0	0	0	13	26	2227	113655	0	0	0	0	0	88048	0	0
0	0	0	0	55	29	2228	112172	0	0	0	0	0	88129	0	0
0	0	0	0	21	28	2229	113655	0	0	0	0	0	88129	0	0
0	0	0	0	11	29	2230	567	0	0	0	0	0	88387	0	0
0	0	0	0	25	28	2231	1914	0	0	0	0	0	88809	0	0
0	0	0	0	35	13	2232	1905	0	0	0	0	0	89005	0	0
0	0	0	0	24	28	2233	1915	0	0	0	0	0	89024	0	0
0	0	0	0	19	28	2234	100646	0	0	0	0	0	89030	0	0
0	0	0	0	1	29	2235	44	0	0	0	0	0	89374	0	0
0	0	0	0	18	29	2236	205	0	0	0	0	0	89379	0	0
0	0	0	0	22	0	2237	166	0	0	0	0	0	104389	3	0
0	0	0	0	1	0	2238	1352	0	0	0	0	0	104389	3	0
0	0	0	0	25	28	2239	111974	0	0	0	0	0	106795	3	0
0	0	0	0	4	28	2240	34	0	0	0	0	0	107084	3	0
0	0	0	1	3	6	2241	10032	0	0	0	0	0	108061	3	0
0	0	0	0	1	0	2242	306	0	0	0	0	0	110606	4	0
0	0	0	0	13	0	2243	100888	0	0	0	0	0	110974	3	0
0	0	0	0	17	29	2244	113299	0	0	0	0	0	114668	0	0
0	0	0	1	24	28	2245	573	0	0	0	0	2	115909	5	0
0	0	0	1	21	25	2246	1955	0	0	0	0	0	118646	3	0
0	0	0	0	11	29	2247	112026	0	0	0	0	0	120243	0	0
0	0	0	1	3	4	2248	1354	0	0	0	0	0	120533	3	0
0	0	0	0	3	29	2249	111592	0	0	0	0	0	120533	3	0
0	0	0	0	33	28	2250	191	0	0	0	0	0	121134	3	0
0	0	0	1	15	24	2251	110592	0	0	0	0	0	122066	3	0
0	0	0	1	17	26	2252	634	0	0	0	0	0	124375	3	0
0	0	0	0	12	26	2253	114688	0	0	0	0	0	124375	0	0
0	0	0	0	3	7	2254	101014	0	0	0	0	0	125871	3	0
0	0	0	0	5	29	2255	113259	0	0	0	0	0	126883	0	0
0	0	0	0	1	0	2256	271	0	0	0	0	0	132740	3	0
0	0	0	1	22	29	2257	62	0	0	0	0	0	134744	3	0
0	0	0	1	13	9	2258	111455	0	0	0	0	0	134744	3	0
0	0	0	0	23	13	2259	321	0	0	0	0	0	134765	3	0
0	0	0	0	15	28	2260	111332	0	0	0	0	0	134766	0	0
0	0	0	0	3	29	2261	112258	0	0	0	0	0	135095	0	0
0	0	0	0	52	11	2262	567	0	0	0	0	0	135475	0	0
0	0	0	0	5	15	2263	1039	0	0	0	0	0	135507	3	0
0	0	0	0	30	6	2264	112637	0	0	0	0	0	135537	3	0
0	0	0	0	1	28	2265	205	0	0	0	0	0	135587	3	0
0	0	0	0	10	17	2266	1043	0	0	0	0	0	136138	0	0
0	0	0	0	26	28	2267	224	0	0	0	0	0	137242	3	0
0	0	0	0	25	28	2268	247	0	0	0	0	0	137552	0	0
0	0	0	0	6	5	2269	110734	0	0	0	0	0	137786	0	0
0	0	0	0	87	28	2270	230	0	0	0	0	0	138026	0	0
0	0	0	0	7	28	2271	1808	0	0	0	0	0	138412	3	0
0	0	0	0	30	0	2272	563	0	0	0	0	0	138431	3	0
0	0	0	0	25	29	2273	62	0	0	0	0	0	138456	0	0
0	0	0	0	21	15	2274	894	0	0	0	0	0	138699	3	0
0	0	0	0	3	4	2275	1798	0	0	0	0	0	138830	3	0
0	0	0	0	21	6	2276	101108	0	0	0	0	0	138949	3	0
0	0	0	1	23	6	2278	1343	0	0	0	0	0	237383	3	0
0	0	0	0	13	28	2279	181	0	0	0	0	0	139062	0	0
0	0	0	1	28	16	2280	111397	0	0	0	0	0	139068	3	0
0	0	0	0	14	16	2281	111596	0	0	0	0	0	139068	3	0
0	0	0	0	20	4	2282	753	0	0	0	0	0	139475	3	0
0	0	0	0	9	28	2283	111707	0	0	0	0	0	139799	0	0
0	0	0	0	13	0	2284	1386	0	0	0	0	0	140233	3	0
0	0	0	0	13	28	2285	110373	0	0	0	0	0	140233	4	0
0	0	0	0	83	28	2286	47	0	0	0	0	0	140293	0	0
0	0	0	0	14	28	2287	837	0	0	0	0	0	140300	3	0
0	0	0	0	12	24	2288	111059	0	0	0	0	0	140384	0	0
0	0	0	0	1	0	2289	753	0	0	0	0	0	140420	2	0
0	0	0	0	17	0	2290	81	0	0	0	0	0	140498	3	0
0	0	0	0	1	28	2291	15005	0	0	0	0	0	142258	3	0
0	0	0	0	16	13	2292	260	0	0	0	0	0	142499	3	0
0	0	0	0	1	0	2293	112689	0	0	0	0	0	142616	3	0
0	0	0	1	7	24	2294	112713	0	0	0	0	1	142707	3	0
0	0	0	0	1	29	2295	110404	0	0	0	0	0	142721	3	0
0	0	0	0	18	28	2296	113576	0	0	0	0	0	142756	3	0
0	0	0	0	30	0	2297	101059	0	0	0	0	0	142902	3	0
0	0	0	0	12	0	2298	1366	0	0	0	0	0	142902	3	0
0	0	0	0	25	0	2299	110404	0	0	0	0	0	142962	3	0
0	0	0	1	10	28	2300	110404	0	0	0	0	0	142966	4	0
0	0	0	1	24	29	2301	481	0	0	0	0	1	143076	3	0
0	0	0	0	28	28	2302	1369	0	0	0	0	0	237221	3	0
0	0	0	0	33	28	2303	101083	0	0	0	0	0	143121	3	0
0	0	0	1	9	28	2304	101033	0	0	0	0	1	143809	2	0
0	0	0	0	7	26	2305	116358	0	0	0	0	0	143904	0	0
0	0	0	0	1	0	2306	101026	0	0	0	0	0	144172	3	0
0	0	0	0	17	7	2307	319	0	0	0	0	0	144429	3	0
0	0	0	0	28	11	2308	111393	0	0	0	0	0	145014	3	0
0	0	0	0	17	9	2309	100851	0	0	0	0	0	146111	3	0
0	0	0	0	1	0	2310	110839	0	0	0	0	0	146296	5	0
0	0	0	1	18	26	2311	1968	0	0	0	0	0	146439	3	0
0	0	0	0	12	3	2312	1881	0	0	0	0	0	146530	0	0
0	0	0	0	16	3	2313	481	0	0	0	0	0	146536	4	0
0	0	0	0	13	0	2314	480	0	0	0	0	0	146748	3	0
0	0	0	0	16	25	2315	1853	0	0	0	0	0	146758	3	0
0	0	0	0	6	28	2316	448	0	0	0	0	0	146947	3	0
0	0	0	0	1	28	2317	459	0	0	0	0	0	146952	0	0
0	0	0	0	22	28	2318	1876	0	0	0	0	0	146963	3	0
0	0	0	0	23	4	2319	100759	0	0	0	0	0	147846	3	0
0	0	0	0	10	28	2320	100634	0	0	0	0	0	148119	3	0
0	0	0	0	22	15	2321	1892	0	0	0	0	0	148403	3	0
0	0	0	1	2	3	2322	1456	1	0	0	0	1	148696	4	0
0	0	0	0	21	29	2323	111592	0	0	0	0	0	149258	3	0
0	0	0	0	9	25	2324	753	0	0	0	0	0	149825	3	0
0	0	0	0	32	28	2325	113146	0	0	0	0	0	150297	0	0
0	0	0	0	89	28	2326	74	0	0	0	0	0	150477	3	0
0	0	0	0	10	28	2327	420	0	0	0	0	0	150516	2	0
0	0	0	0	12	28	2328	112258	0	0	0	0	0	150525	0	0
0	0	0	0	17	24	2329	113313	0	0	0	0	0	150525	0	0
0	0	0	0	1	0	2330	111817	0	0	0	0	0	150659	1	0
0	0	0	0	10	15	2332	86	0	0	0	0	0	151508	3	0
0	0	0	1	8	14	2333	110081	0	0	0	0	0	151508	3	0
0	0	0	0	40	28	2334	143	0	0	0	0	0	152456	3	0
0	0	0	0	15	29	2335	1940	0	0	0	0	0	152523	2	0
0	0	0	0	14	15	2336	1798	0	0	0	0	0	152536	3	0
0	0	0	0	3	7	2337	324	0	0	0	0	0	152554	3	0
0	0	0	0	10	28	2339	1815	0	0	0	0	0	152747	0	0
0	0	0	0	9	28	2340	111400	0	0	0	0	0	152814	3	0
0	0	0	0	26	29	2341	1041	0	0	0	0	0	152819	0	0
0	0	0	0	18	28	2342	7	0	0	0	0	0	152908	3	0
0	1	0	1	9	26	2343	110395	0	0	0	1	0	152912	3	0
0	1	0	1	10	23	2344	113697	0	0	0	0	0	152916	3	0
0	0	0	0	5	13	2345	298	0	0	0	0	1	152996	3	0
0	0	0	0	18	28	2346	71	0	0	0	0	0	152999	0	0
0	0	0	0	7	28	2347	417	0	0	0	0	0	153048	3	0
0	0	0	1	33	4	2348	110093	0	0	0	0	0	153060	3	0
0	0	0	0	11	26	2349	112689	0	0	0	0	0	153177	0	0
0	0	0	0	10	25	2350	1970	0	0	0	0	0	153244	3	0
0	0	0	0	16	0	2351	64	0	0	0	0	0	153275	3	0
0	0	0	0	23	26	2352	110832	0	0	0	0	0	154472	3	0
0	0	0	1	11	23	2353	110752	0	0	0	0	0	154860	3	0
0	0	0	0	17	28	2354	112513	0	0	0	0	0	154950	3	0
0	0	0	0	10	28	2355	1898	0	0	0	0	0	154954	0	0
0	0	0	0	23	28	2356	113459	0	0	0	0	0	155266	3	0
0	0	0	0	72	12	2357	114435	0	0	0	0	0	155355	3	0
0	0	0	0	19	12	2358	113183	0	0	0	0	0	155355	0	0
0	0	0	0	1	28	2359	111086	0	0	0	0	0	155422	3	0
0	0	0	0	25	28	2360	308	0	0	0	0	0	155463	3	0
0	0	0	0	19	28	2361	91	0	0	0	0	0	155524	3	0
0	0	0	0	35	29	2362	114435	0	0	0	0	0	155589	3	0
0	0	0	0	4	29	2363	695	0	0	0	0	0	155862	3	0
0	0	0	1	2	4	2364	1362	0	0	0	0	0	200724	3	0
0	0	0	0	33	0	2365	97	0	0	0	0	0	155871	3	0
0	0	0	1	18	28	2366	81	0	0	0	0	1	155885	3	0
0	0	0	0	4	15	2367	111651	0	0	0	0	0	155887	3	0
0	0	0	0	27	15	2368	80	0	0	0	0	0	155946	0	0
0	0	0	0	12	29	2369	114512	0	0	0	0	0	155981	0	0
0	0	0	0	30	28	2370	114512	0	0	0	0	0	155991	0	0
0	0	0	0	22	6	2371	310	0	0	0	0	0	156221	3	0
0	0	0	0	1	28	2372	77	0	0	0	0	0	156253	1	0
0	0	0	0	25	4	2373	1569	0	0	0	0	0	156259	3	0
0	0	0	0	1	29	2374	111052	0	0	0	0	0	156271	0	0
0	0	0	0	1	29	2375	111678	0	0	0	0	0	156412	3	0
0	0	0	0	1	0	2376	1881	0	0	0	0	0	156433	4	0
0	0	0	0	17	28	2377	10029	0	0	0	0	0	156437	3	0
0	0	0	0	36	29	2378	252	0	0	0	0	0	156438	3	0
0	0	0	0	6	28	2379	1797	0	0	0	0	0	156464	3	0
0	0	0	0	31	29	2380	110781	0	0	0	0	0	156507	3	0
0	0	0	0	15	18	2381	698	0	0	0	0	0	156519	3	0
0	0	0	1	16	15	2382	1386	0	0	0	0	0	156519	3	0
0	0	0	0	7	27	2383	110373	0	0	0	0	0	156616	0	0
0	0	0	0	22	5	2384	100804	0	0	0	0	0	156675	3	0
0	0	0	0	18	15	2385	1958	0	0	0	0	0	156894	3	0
0	0	0	0	55	28	2386	634	0	0	0	0	0	157427	0	0
0	0	0	0	14	28	2387	110394	0	0	0	0	0	157427	0	0
0	0	0	0	3	29	2388	111592	0	0	0	0	0	157481	4	0
0	0	0	0	18	7	2389	1881	0	0	0	0	0	157515	3	0
0	0	0	1	10	27	2390	1825	0	0	0	0	0	157528	3	0
0	0	0	0	6	6	2391	1793	0	0	0	0	0	157665	0	0
0	0	0	0	2	6	2392	10030	0	0	0	0	0	157703	3	0
0	0	0	0	32	28	2393	1962	0	0	0	0	0	157734	3	0
0	0	0	0	33	29	2394	10	0	0	0	0	0	157804	3	0
0	0	0	0	16	28	2395	111651	0	0	0	0	0	157888	3	0
0	0	0	0	33	28	2396	1889	0	0	0	0	0	157970	0	0
0	0	0	0	30	13	2397	112893	0	0	0	0	0	158023	3	0
0	0	0	0	10	23	2398	112190	0	0	0	0	0	158023	3	0
0	1	0	1	10	23	2399	1369	0	0	0	0	0	158023	3	0
0	0	0	0	23	0	2400	57	0	0	0	0	0	158121	5	0
0	0	0	0	10	18	2401	111010	0	0	0	0	0	158133	0	0
0	0	0	0	15	28	2402	113313	0	0	0	0	0	158133	0	0
0	0	0	0	32	15	2403	463	0	0	0	0	0	158144	3	0
0	0	0	0	16	4	2404	2017	0	0	0	0	0	158167	3	0
0	0	0	0	4	4	2405	72	0	0	0	0	0	158625	4	0
0	0	0	0	26	2	2406	110456	0	0	0	0	0	158626	0	0
0	0	0	0	13	9	2407	101016	0	0	0	0	0	158810	0	0
0	0	0	0	4	15	2408	897	0	0	0	0	0	158856	4	0
0	0	0	0	5	6	2409	112584	0	0	0	0	0	158956	0	0
0	0	0	0	20	15	2410	101014	0	0	0	0	0	158963	3	0
0	0	0	0	5	28	2411	112689	0	0	0	0	0	158984	3	0
0	0	0	1	18	28	2412	325	1	0	0	0	3	159145	3	0
0	0	0	0	24	13	2413	113297	0	0	0	0	0	159175	0	0
0	0	0	0	13	28	2414	607	0	0	0	0	0	159233	0	0
0	0	0	0	27	24	2415	1837	0	0	0	0	0	159261	3	0
0	0	0	0	11	25	2416	112258	0	0	0	0	0	159413	0	0
0	0	0	0	99	28	2417	113325	0	0	0	0	0	159904	3	0
0	0	0	0	54	7	2418	113286	0	0	0	0	0	160035	3	0
0	0	0	0	55	28	2419	113286	0	0	0	0	0	160079	3	0
0	0	0	0	58	15	2420	113564	0	0	0	0	0	160081	3	0
0	0	0	0	53	26	2421	113286	0	0	0	0	0	160195	3	0
0	0	0	0	50	15	2422	113286	0	0	0	0	0	160203	3	0
0	0	0	0	52	28	2423	113286	0	0	0	0	0	160204	3	0
0	0	0	0	51	24	2424	113286	0	0	0	0	0	160207	3	0
0	0	0	0	60	23	2425	113318	0	0	0	0	0	160209	3	0
0	0	0	0	59	12	2426	113564	0	0	0	0	0	160213	3	0
0	0	0	0	56	29	2427	113564	0	0	0	0	0	160217	3	0
0	0	0	0	7	28	2428	112139	0	0	0	0	0	160766	0	0
0	0	0	0	9	25	2429	567	0	0	0	0	0	160774	0	0
0	0	0	1	20	28	2430	1013	0	0	0	0	0	161636	3	0
0	0	0	0	27	28	2431	224	0	0	0	0	0	161648	0	0
0	0	0	0	1	0	2432	115482	0	0	0	0	0	161663	3	0
0	0	0	0	19	28	2433	114385	0	0	0	0	0	161703	3	0
0	0	0	0	17	26	2434	101083	0	0	0	0	0	161938	0	0
0	0	0	0	21	29	2435	244	0	0	0	0	0	162047	3	0
0	0	0	0	4	4	2436	1935	0	0	0	0	0	162053	4	0
0	0	0	0	1	0	2437	675	0	0	0	0	0	162220	3	0
0	0	0	0	38	10	2438	230	0	0	0	0	0	162221	3	0
0	0	0	0	10	28	2440	111779	0	0	0	0	0	162280	0	0
0	0	0	0	20	28	2441	55	0	0	0	0	0	162297	3	0
0	0	0	0	22	0	2442	245	0	0	0	0	0	162328	4	0
0	0	0	0	15	29	2443	112552	0	0	0	0	0	162329	3	0
0	0	0	0	20	10	2444	113161	0	0	0	0	0	162329	0	0
0	0	0	0	28	29	2445	1889	0	0	0	0	0	162347	4	0
0	0	0	1	19	7	2446	1354	0	0	0	0	0	252145	3	0
0	0	0	0	22	6	2447	111393	0	0	0	0	0	162407	3	0
0	0	0	0	10	28	2448	111399	0	0	0	0	0	162471	3	0
0	0	0	0	11	28	2449	113939	0	0	0	0	0	162503	0	0
0	0	0	0	16	0	2450	112535	0	0	0	0	0	162685	0	0
0	0	0	0	15	15	2451	71	0	0	0	0	0	162780	0	0
0	0	0	0	3	29	2452	115366	0	0	0	0	0	162835	2	0
0	0	0	0	2	28	2453	116322	0	0	0	0	0	162835	0	0
0	0	0	0	88	9	2455	114023	0	0	0	0	0	162900	0	0
0	0	0	0	10	28	2456	1804	0	0	0	0	0	162901	0	0
0	0	0	0	14	10	2457	1940	0	0	0	0	0	162993	3	0
0	0	0	1	23	28	2458	697	1	0	0	0	2	163050	3	0
0	0	0	0	28	0	2459	10846	0	0	0	0	0	163155	3	0
0	0	0	0	13	29	2460	94	0	0	0	0	0	163156	4	0
0	0	0	0	33	29	2461	1586	0	0	0	0	0	163201	3	0
0	0	0	0	12	29	2462	110081	0	0	0	0	0	163201	3	0
0	0	0	0	22	29	2463	112552	0	0	0	0	0	163264	3	0
0	0	0	0	1	29	2464	1386	0	0	0	0	0	163301	3	0
0	0	0	0	3	0	2465	111065	0	0	0	0	0	163301	3	0
0	0	0	0	47	0	2466	111974	0	0	0	0	0	163489	3	0
0	0	0	0	5	4	2467	110890	0	0	0	0	0	163581	3	0
0	0	0	0	1	0	2468	229	0	0	0	0	0	163587	2	0
0	0	0	0	1	0	2469	1331	0	0	0	0	0	163587	3	0
0	0	0	0	21	0	2470	88	0	0	0	0	0	163600	0	0
0	0	0	0	1	0	2471	114023	0	0	0	0	0	163616	3	0
0	0	0	1	17	3	2472	77	0	0	0	0	0	163619	2	0
0	0	0	0	3	6	2473	110569	0	0	0	0	0	163665	3	0
0	0	0	0	30	0	2474	74	0	0	0	0	0	163705	3	0
0	0	0	0	30	28	2475	1335	0	0	0	0	0	263334	3	0
0	0	0	0	16	5	2476	149	0	0	0	0	0	163757	3	0
0	0	0	1	33	6	2477	91	0	0	0	0	1	163761	4	0
0	0	0	0	14	26	2478	111400	0	0	0	0	0	163828	3	0
0	0	0	0	23	18	2479	114023	0	0	0	0	0	163925	3	0
0	0	0	0	22	28	2480	113302	0	0	0	0	0	163998	0	0
0	0	0	0	16	7	2481	1043	0	0	0	0	0	164169	0	0
0	0	0	1	6	29	2482	567	0	0	0	0	1	164240	3	0
0	0	0	0	7	26	2483	2056	0	0	0	0	0	164279	0	0
0	0	0	0	17	28	2484	567	0	0	0	0	0	164322	0	0
0	0	0	1	7	15	2485	433	0	0	0	0	0	164459	5	0
0	0	0	0	20	29	2486	1889	0	0	0	0	0	164468	0	0
0	0	0	0	27	0	2487	320	0	0	0	0	0	164484	3	0
0	0	0	0	1	0	2488	112885	0	0	0	0	0	164505	5	0
0	0	0	0	3	28	2489	694	0	0	0	0	0	164529	3	0
0	0	0	0	3	28	2490	113143	0	0	0	0	0	164763	0	0
0	0	0	0	19	26	2491	181	0	0	0	0	0	164769	3	0
0	0	0	0	1	28	2492	19	0	0	0	0	0	164835	3	0
0	0	0	0	20	12	2493	116369	0	0	0	0	0	164852	0	0
0	0	0	0	37	6	2494	110890	0	0	0	0	0	164855	0	0
0	0	0	1	15	28	2496	229	0	0	0	0	2	164878	3	0
0	0	0	0	18	28	2497	116318	0	0	0	0	0	164878	0	0
0	0	0	0	26	4	2498	115841	0	0	0	0	0	165109	3	0
0	0	0	0	15	4	2499	113380	0	0	0	0	0	165110	3	0
0	1	0	1	9	25	2500	114438	0	0	0	1	3	165153	2	0
0	0	0	0	13	25	2501	112190	0	0	0	0	0	165153	3	0
0	0	0	1	13	28	2502	1335	0	0	0	0	0	247827	3	0
0	0	0	0	35	28	2503	1923	0	0	0	0	0	165191	3	0
0	0	0	0	32	29	2504	110929	0	0	0	0	0	165247	0	0
0	1	0	1	28	25	2505	110750	1	0	0	0	3	165429	4	0
0	0	0	0	4	29	2506	381	0	0	0	0	0	165441	3	0
0	0	0	0	21	28	2507	381	0	0	0	0	0	165502	3	0
0	0	0	0	29	29	2508	111811	0	0	0	0	0	165526	3	0
0	0	0	0	18	27	2509	112584	0	0	0	0	0	165531	0	0
0	0	0	1	22	4	2510	110147	0	0	0	0	0	165536	3	0
0	0	0	0	1	0	2511	1043	0	0	0	0	0	165580	0	0
0	0	0	0	1	0	2512	111399	0	0	0	0	0	165735	3	0
0	0	0	0	1	28	2513	112472	0	0	0	0	0	165790	0	0
0	0	0	0	3	29	2514	114434	0	0	0	0	0	165880	3	0
0	0	0	0	29	28	2515	1809	0	0	0	0	0	166072	3	0
0	0	0	0	10	28	2516	480	0	0	0	0	0	166074	3	0
0	0	0	0	13	28	2517	111117	0	0	0	0	0	166114	3	0
0	0	0	0	22	28	2518	687	0	0	0	0	0	166539	3	0
0	0	0	0	17	0	2519	100805	0	0	0	0	0	166764	3	0
0	0	0	0	23	29	2520	110081	0	0	0	0	0	166764	3	0
0	0	0	0	25	25	2521	180	0	0	0	0	0	166844	0	0
0	0	0	0	26	29	2522	306	0	0	0	0	0	166847	3	0
0	0	0	0	14	29	2523	1341	0	0	0	0	0	166851	3	0
0	0	0	0	98	29	2524	1860	0	0	0	0	0	166851	3	0
0	0	0	0	6	6	2525	114815	0	0	0	0	0	166906	3	0
0	0	0	0	13	28	2526	71	0	0	0	0	0	166937	0	0
0	0	0	0	21	4	2527	1456	0	0	0	0	0	167159	3	0
0	0	0	0	3	28	2528	114168	0	0	0	0	0	167308	0	0
0	0	0	1	9	29	2529	111592	1	0	0	0	2	167397	4	0
0	0	0	0	8	29	2530	115253	0	0	0	0	0	167423	0	0
0	0	0	0	17	28	2531	113143	0	0	0	0	0	167430	0	0
0	0	0	0	10	28	2532	71	0	0	0	0	0	167431	0	0
0	0	0	0	5	0	2533	110147	0	0	0	0	0	167435	4	0
0	0	0	0	1	0	2534	21	0	0	0	0	0	167495	3	0
0	0	0	0	24	0	2535	112190	0	0	0	0	0	167495	3	0
0	0	0	0	1	0	2536	1337	0	0	0	0	0	167495	3	0
0	0	0	0	7	13	2537	110313	0	0	0	0	0	167512	3	0
0	0	0	0	6	6	2538	1882	0	0	0	0	0	167524	2	0
0	0	0	0	16	7	2539	1878	0	0	0	0	0	167532	3	0
0	0	0	0	10	29	2540	1889	0	0	0	0	0	167575	3	0
0	0	0	0	10	15	2541	114581	0	0	0	0	0	167663	0	0
0	0	0	0	5	15	2543	110404	0	0	0	0	0	167665	0	0
0	0	0	0	21	28	2544	91	0	0	0	0	0	167803	0	0
0	0	0	0	23	28	2545	1941	0	0	0	0	0	167841	0	0
0	0	0	0	1	28	2546	112996	0	0	0	0	0	167948	2	0
0	0	0	0	1	28	2547	1335	0	0	0	0	0	193105	3	0
0	0	0	0	12	0	2548	1041	0	0	0	0	0	167958	0	0
0	0	0	0	10	28	2549	10020	0	0	0	0	0	167959	3	0
0	0	0	0	2	0	2550	111117	0	0	0	0	0	168354	3	0
0	0	0	0	30	29	2551	72	0	0	0	0	0	168435	4	0
0	0	0	0	5	28	2552	1343	0	0	0	0	0	222077	3	0
0	0	0	0	22	28	2554	10020	0	0	0	0	0	168565	0	0
0	0	0	0	9	29	2555	111724	0	0	0	0	0	168600	0	0
0	0	0	0	13	28	2556	598	0	0	0	0	0	168607	0	0
0	0	0	0	22	6	2557	598	0	0	0	0	0	168609	0	0
0	0	0	1	10	15	2558	819	0	0	0	0	0	168621	3	0
0	0	0	0	8	11	2559	1338	0	0	0	0	0	168621	3	0
0	0	0	0	10	29	2560	116374	0	0	0	0	0	168651	3	0
0	0	0	0	2	0	2561	110989	0	0	0	0	0	255891	0	0
0	0	0	0	35	29	2562	66	0	0	0	0	0	168965	3	0
0	0	0	0	16	29	2563	114385	0	0	0	0	0	168990	0	0
0	0	0	0	31	28	2564	1923	0	0	0	0	0	169078	3	0
0	0	0	0	26	28	2565	113149	0	0	0	0	0	169181	3	0
0	0	0	0	8	18	2566	1041	0	0	0	0	0	169195	0	0
0	0	0	0	7	28	2567	1793	0	0	0	0	0	169216	3	0
0	0	0	0	21	28	2568	1355	0	0	0	0	0	169216	0	0
0	0	0	0	2	7	2569	1322	0	0	0	0	0	169324	3	0
0	0	0	0	17	7	2570	191	0	0	0	0	0	169324	3	0
0	0	0	0	16	0	2571	110500	0	0	0	0	0	169404	4	0
0	0	0	0	23	0	2572	113682	0	0	0	0	0	169415	3	0
0	0	0	1	10	23	2573	112996	0	0	0	0	0	169416	3	0
0	0	0	0	10	12	2574	111596	0	0	0	0	0	169416	3	0
0	0	0	0	9	24	2575	116369	0	0	0	0	0	169465	0	0
0	0	0	0	5	28	2576	112224	0	0	0	0	0	169479	3	0
0	0	0	0	46	6	2577	753	0	0	0	0	0	169481	4	0
0	0	0	0	34	28	2578	1806	0	0	0	0	0	169493	0	0
0	0	0	0	14	28	2579	112260	0	0	0	0	0	169498	3	0
0	0	0	0	23	4	2580	1797	0	0	0	0	0	169575	3	0
0	0	0	0	7	29	2581	11	0	0	0	0	0	169588	3	0
0	0	0	0	5	6	2582	110081	0	0	0	0	0	169588	3	0
0	0	0	0	20	15	2583	4	0	0	0	0	0	169593	3	0
0	0	0	0	10	29	2584	1823	0	0	0	0	0	169595	3	0
0	0	0	0	27	28	2585	143	0	0	0	0	0	169609	3	0
0	0	0	0	35	29	2586	1943	0	0	0	0	0	169697	3	0
0	0	0	0	23	0	2587	1355	0	0	0	0	0	169697	3	0
0	0	0	0	5	28	2589	1796	0	0	0	0	0	169706	3	0
0	0	0	0	4	29	2590	1793	0	0	0	0	0	169708	3	0
0	0	0	0	9	28	2591	1796	0	0	0	0	0	169792	3	0
0	0	0	0	17	28	2592	112516	0	0	0	0	0	169941	0	0
0	0	0	0	11	28	2593	1795	0	0	0	0	0	170008	3	0
0	0	0	0	23	28	2594	112222	0	0	0	0	0	170027	3	0
0	0	0	0	13	28	2595	14	0	0	0	0	0	170084	3	0
0	0	0	0	1	0	2596	1367	0	0	0	0	0	170084	3	0
0	0	0	0	4	6	2597	1478	0	0	0	0	0	170159	0	0
0	0	0	0	13	0	2598	111131	0	0	0	0	0	170280	0	0
0	0	0	0	8	11	2599	1935	0	0	0	0	0	170305	4	0
0	0	0	1	29	16	2600	189	0	0	0	0	0	170320	3	0
0	0	0	0	33	6	2601	1480	0	0	0	0	0	170342	0	0
0	1	0	1	38	29	2602	481	0	0	0	0	0	170368	3	0
0	0	0	0	7	9	2603	1879	0	0	0	0	0	170370	0	0
0	0	0	0	25	28	2604	315	0	0	0	0	0	170565	0	0
0	0	0	0	20	14	2605	113222	0	0	0	0	0	170589	0	0
0	0	0	0	1	28	2606	1923	0	0	0	0	0	170597	2	0
0	0	0	0	9	28	2607	105035	0	0	0	0	0	242516	3	0
